# r   Lambda(r)
7.058823529411765207e+01 -1.544596914659069453e+00
7.071339173967459146e+01 -1.545845511374259740e+00
7.083854818523154506e+01 -1.550679285758593373e+00
7.096370463078848445e+01 -1.557680310600994655e+00
7.108886107634543805e+01 -1.562076843191875231e+00
7.121401752190237744e+01 -1.555457431621448006e+00
7.133917396745933104e+01 -1.553640881169431998e+00
7.146433041301627043e+01 -1.555029650418139564e+00
7.158948685857322403e+01 -1.561500015837003819e+00
7.171464330413016341e+01 -1.553947303269259450e+00
7.183979974968711701e+01 -1.550612065361026692e+00
7.196495619524405640e+01 -1.553626181765971337e+00
7.209011264080101000e+01 -1.562737307760952987e+00
7.221526908635794939e+01 -1.565733911975462522e+00
7.234042553191490299e+01 -1.569363003439224968e+00
7.246558197747184238e+01 -1.576062135884241489e+00
7.259073842302879598e+01 -1.572661847572300209e+00
7.271589486858573537e+01 -1.576394374319492364e+00
7.284105131414267476e+01 -1.576894385089847805e+00
7.296620775969962835e+01 -1.579195097451004282e+00
7.309136420525656774e+01 -1.583433069105913082e+00
7.321652065081352134e+01 -1.579426266057361694e+00
7.334167709637046073e+01 -1.586589673479468443e+00
7.346683354192741433e+01 -1.582466692711449463e+00
7.359198998748435372e+01 -1.585120823127655232e+00
7.371714643304130732e+01 -1.578221260559226957e+00
7.384230287859824671e+01 -1.575902486847773565e+00
7.396745932415520031e+01 -1.573532595930370093e+00
7.409261576971213970e+01 -1.570822257558601276e+00
7.421777221526909329e+01 -1.568693713966800019e+00
7.434292866082603268e+01 -1.576092805369702976e+00
7.446808510638298628e+01 -1.580512134767480648e+00
7.459324155193992567e+01 -1.576638750354977470e+00
7.471839799749687927e+01 -1.587461785052284302e+00
7.484355444305381866e+01 -1.582873276527920314e+00
7.496871088861077226e+01 -1.582507426989828270e+00
7.509386733416771165e+01 -1.584113379629100260e+00
7.521902377972466525e+01 -1.580043521068520862e+00
7.534418022528160463e+01 -1.574017726372010095e+00
7.546933667083855823e+01 -1.574412724676511388e+00
7.559449311639549762e+01 -1.573651071410509639e+00
7.571964956195245122e+01 -1.574614355265206767e+00
7.584480600750939061e+01 -1.570851611621545185e+00
7.596996245306633000e+01 -1.567848201405312780e+00
7.609511889862328360e+01 -1.565166992272681190e+00
7.622027534418022299e+01 -1.565219459517317446e+00
7.634543178973717659e+01 -1.570678410966264815e+00
7.647058823529411598e+01 -1.566111361197550345e+00
7.659574468085106957e+01 -1.570403148894099044e+00
7.672090112640800896e+01 -1.575753695290358580e+00
7.684605757196496256e+01 -1.575755469214042082e+00
7.697121401752190195e+01 -1.580489461880306257e+00
7.709637046307885555e+01 -1.588607884936229286e+00
7.722152690863579494e+01 -1.590732761508065529e+00
7.734668335419274854e+01 -1.593998722738011686e+00
7.747183979974968793e+01 -1.597966419740974864e+00
7.759699624530664153e+01 -1.607427260653645051e+00
7.772215269086358091e+01 -1.606126208320440174e+00
7.784730913642053451e+01 -1.599216013798651304e+00
7.797246558197747390e+01 -1.607811314695860805e+00
7.809762202753442750e+01 -1.614803722938136898e+00
7.822277847309136689e+01 -1.609515806214448563e+00
7.834793491864832049e+01 -1.610228620698621604e+00
7.847309136420525988e+01 -1.605378661632415271e+00
7.859824780976221348e+01 -1.601566082234147093e+00
7.872340425531915287e+01 -1.606527588368913184e+00
7.884856070087609226e+01 -1.602117558498208805e+00
7.897371714643304585e+01 -1.604574262382773897e+00
7.909887359198998524e+01 -1.595785623802200792e+00
7.922403003754693884e+01 -1.595078696658198680e+00
7.934918648310387823e+01 -1.592465115848184176e+00
7.947434292866083183e+01 -1.590873697935858422e+00
7.959949937421777122e+01 -1.587246703842296602e+00
7.972465581977472482e+01 -1.595273280182472941e+00
7.984981226533166421e+01 -1.595837482184737199e+00
7.997496871088861781e+01 -1.588657964338635153e+00
8.010012515644555720e+01 -1.587575325187086772e+00
8.022528160200251079e+01 -1.586526807108946890e+00
8.035043804755945018e+01 -1.593557993262582295e+00
8.047559449311640378e+01 -1.590804172313971421e+00
8.060075093867334317e+01 -1.591111816787015965e+00
8.072590738423029677e+01 -1.597322849894922348e+00
8.085106382978723616e+01 -1.596056018296404533e+00
8.097622027534418976e+01 -1.599105256041425394e+00
8.110137672090112915e+01 -1.593572500374242251e+00
8.122653316645808275e+01 -1.591284253042896113e+00
8.135168961201502213e+01 -1.588231746442647641e+00
8.147684605757197573e+01 -1.597396755613866626e+00
8.160200250312891512e+01 -1.596413927248183651e+00
8.172715894868585451e+01 -1.591101962546788151e+00
8.185231539424280811e+01 -1.600080946891090150e+00
8.197747183979974750e+01 -1.590585938363383356e+00
8.210262828535670110e+01 -1.590721698208492629e+00
8.222778473091364049e+01 -1.586972988643512883e+00
8.235294117647059409e+01 -1.587850214345962740e+00
8.247809762202753348e+01 -1.588894444868772515e+00
8.260325406758448707e+01 -1.595368495401382480e+00
8.272841051314142646e+01 -1.589669756179665105e+00
8.285356695869838006e+01 -1.592298148781165823e+00
8.297872340425531945e+01 -1.594722395473779253e+00
8.310387984981227305e+01 -1.599259726560039452e+00
8.322903629536921244e+01 -1.592311373250667739e+00
8.335419274092616604e+01 -1.590334996393600653e+00
8.347934918648310543e+01 -1.593838300584431211e+00
8.360450563204005903e+01 -1.591907192218386280e+00
8.372966207759699842e+01 -1.589865243760288704e+00
8.385481852315395201e+01 -1.587111641940165407e+00
8.397997496871089140e+01 -1.583999001448567201e+00
8.410513141426784500e+01 -1.590622467207357671e+00
8.423028785982478439e+01 -1.583082687391329291e+00
8.435544430538173799e+01 -1.581004471174292547e+00
8.448060075093867738e+01 -1.583948969756103997e+00
8.460575719649561677e+01 -1.583428262671970899e+00
8.473091364205257037e+01 -1.584876456446597581e+00
8.485607008760950976e+01 -1.582368553705119973e+00
8.498122653316646335e+01 -1.581565362865180457e+00
8.510638297872340274e+01 -1.579740690400856851e+00
8.523153942428035634e+01 -1.581541080805577204e+00
8.535669586983729573e+01 -1.577171555286952520e+00
8.548185231539424933e+01 -1.579808969125175544e+00
8.560700876095118872e+01 -1.578325619496063759e+00
8.573216520650814232e+01 -1.580342477065816542e+00
8.585732165206508171e+01 -1.578710171448670430e+00
8.598247809762203531e+01 -1.586756695877753476e+00
8.610763454317897470e+01 -1.585611667013381076e+00
8.623279098873592829e+01 -1.591036766556068294e+00
8.635794743429286768e+01 -1.589028260493300593e+00
8.648310387984982128e+01 -1.590498751929644294e+00
8.660826032540676067e+01 -1.588339205288441525e+00
8.673341677096371427e+01 -1.586859699210724894e+00
8.685857321652065366e+01 -1.587362442061483803e+00
8.698372966207760726e+01 -1.591450770213828969e+00
8.710888610763454665e+01 -1.594145439192858227e+00
8.723404255319150025e+01 -1.590858348119619459e+00
8.735919899874843964e+01 -1.594270849175280613e+00
8.748435544430537902e+01 -1.596681264002305589e+00
8.760951188986233262e+01 -1.596511003324757816e+00
8.773466833541927201e+01 -1.607240097698402925e+00
8.785982478097622561e+01 -1.608841689499863614e+00
8.798498122653316500e+01 -1.607475936346610679e+00
8.811013767209011860e+01 -1.614889016914633046e+00
8.823529411764705799e+01 -1.619071186812580443e+00
8.836045056320401159e+01 -1.625949018439993843e+00
8.848560700876095098e+01 -1.633366432825591019e+00
8.861076345431790457e+01 -1.639348738227242697e+00
8.873591989987484396e+01 -1.642585692317255708e+00
8.886107634543179756e+01 -1.640955794539829427e+00
8.898623279098873695e+01 -1.641894175964148550e+00
8.911138923654569055e+01 -1.649104523684948642e+00
8.923654568210262994e+01 -1.651451417324875326e+00
8.936170212765958354e+01 -1.650816430048158034e+00
8.948685857321652293e+01 -1.651485375386955612e+00
8.961201501877347653e+01 -1.655721353773973892e+00
8.973717146433041592e+01 -1.657724108913239069e+00
8.986232790988736951e+01 -1.653976793837196979e+00
8.998748435544430890e+01 -1.657784479251856347e+00
9.011264080100126250e+01 -1.652049934059137470e+00
9.023779724655820189e+01 -1.655811338345496653e+00
9.036295369211514128e+01 -1.657096983818388436e+00
9.048811013767209488e+01 -1.664799968635670702e+00
9.061326658322903427e+01 -1.673215455106018323e+00
9.073842302878598787e+01 -1.675008694995498981e+00
9.086357947434292726e+01 -1.678483659092618430e+00
9.098873591989988086e+01 -1.682444532367506351e+00
9.111389236545682024e+01 -1.690283595887385637e+00
9.123904881101377384e+01 -1.681084728131029937e+00
9.136420525657071323e+01 -1.678865425163791558e+00
9.148936170212766683e+01 -1.678863536368679910e+00
9.161451814768460622e+01 -1.679437635931527506e+00
9.173967459324155982e+01 -1.679036602552173019e+00
9.186483103879849921e+01 -1.676063671229043761e+00
9.198998748435545281e+01 -1.678919884951418862e+00
9.211514392991239220e+01 -1.673168951273389826e+00
9.224030037546934579e+01 -1.676693345081540443e+00
9.236545682102628518e+01 -1.682842614258230673e+00
9.249061326658323878e+01 -1.680720501629701769e+00
9.261576971214017817e+01 -1.673653818680811867e+00
9.274092615769713177e+01 -1.678546762336918574e+00
9.286608260325407116e+01 -1.674649814063718267e+00
9.299123904881102476e+01 -1.677445127840719641e+00
9.311639549436796415e+01 -1.680736475653858752e+00
9.324155193992490354e+01 -1.676798584870032860e+00
9.336670838548185714e+01 -1.683298683228037440e+00
9.349186483103879652e+01 -1.680418590307555915e+00
9.361702127659575012e+01 -1.686096137983554843e+00
9.374217772215268951e+01 -1.692172806319421907e+00
9.386733416770964311e+01 -1.693135138481673074e+00
9.399249061326658250e+01 -1.686620255914728084e+00
9.411764705882353610e+01 -1.686579124307629796e+00
9.424280350438047549e+01 -1.684203726141226154e+00
9.436795994993742909e+01 -1.681080659297917945e+00
9.449311639549436848e+01 -1.687779225200307653e+00
9.461827284105132208e+01 -1.688053369393811343e+00
9.474342928660826146e+01 -1.686410975628042097e+00
9.486858573216521506e+01 -1.677372417597178256e+00
9.499374217772215445e+01 -1.677129102392123983e+00
9.511889862327910805e+01 -1.678271259585310426e+00
9.524405506883604744e+01 -1.673178473634718166e+00
9.536921151439300104e+01 -1.672389080917996873e+00
9.549436795994994043e+01 -1.668920993432744471e+00
9.561952440550689403e+01 -1.670006453987988193e+00
9.574468085106383342e+01 -1.667639258849753059e+00
9.586983729662078701e+01 -1.665598485099418546e+00
9.599499374217772640e+01 -1.670333504451529283e+00
9.612015018773468000e+01 -1.674368301087330035e+00
9.624530663329161939e+01 -1.677334235740467472e+00
9.637046307884855878e+01 -1.686639162912494161e+00
9.649561952440551238e+01 -1.680517228809010666e+00
9.662077596996245177e+01 -1.686094600276441646e+00
9.674593241551940537e+01 -1.684707910415782051e+00
9.687108886107634476e+01 -1.686573166983794003e+00
9.699624530663329836e+01 -1.687473796891204803e+00
9.712140175219023774e+01 -1.689266107060012789e+00
9.724655819774719134e+01 -1.698948844985573858e+00
9.737171464330413073e+01 -1.695148734881316788e+00
9.749687108886108433e+01 -1.701485650198496291e+00
9.762202753441802372e+01 -1.696545469181919064e+00
9.774718397997497732e+01 -1.695347912451403483e+00
9.787234042553191671e+01 -1.696297084057598603e+00
9.799749687108887031e+01 -1.699297928535180802e+00
9.812265331664580970e+01 -1.707730782453981133e+00
9.824780976220276330e+01 -1.706372848962714572e+00
9.837296620775970268e+01 -1.706957721945133288e+00
9.849812265331665628e+01 -1.711384039141779168e+00
9.862327909887359567e+01 -1.716092058884460370e+00
9.874843554443054927e+01 -1.711287416371749748e+00
9.887359198998748866e+01 -1.706663364750578893e+00
9.899874843554444226e+01 -1.704484357599671984e+00
9.912390488110138165e+01 -1.706521563482074511e+00
9.924906132665832104e+01 -1.701490829289039164e+00
9.937421777221527464e+01 -1.702619831679266227e+00
9.949937421777221402e+01 -1.711439908215621752e+00
9.962453066332916762e+01 -1.715007795552027980e+00
9.974968710888610701e+01 -1.708860990622434572e+00
9.987484355444306061e+01 -1.706634103905521727e+00
1.000000000000000000e+02 -1.712772540692483414e+00
