# r   Lambda(r)
7.271589486858573537e+01 9.435617692661800726e-01
7.284105131414267476e+01 9.439023096131387014e-01
7.296620775969962835e+01 9.440150253319776752e-01
7.309136420525656774e+01 9.443181244191085622e-01
7.321652065081352134e+01 9.438328549256673750e-01
7.334167709637046073e+01 9.439284986477408657e-01
7.346683354192741433e+01 9.441576592962611647e-01
7.359198998748435372e+01 9.440791762093481143e-01
7.371714643304130732e+01 9.437549595072711739e-01
7.384230287859824671e+01 9.442190619981070121e-01
7.396745932415520031e+01 9.440104285826799169e-01
7.409261576971213970e+01 9.439550068728929100e-01
7.421777221526909329e+01 9.440910135922614410e-01
7.434292866082603268e+01 9.442503029296683836e-01
7.446808510638298628e+01 9.442262553489797483e-01
7.459324155193992567e+01 9.440445095439223833e-01
7.471839799749687927e+01 9.438119615926876538e-01
7.484355444305381866e+01 9.437279877707279718e-01
7.496871088861077226e+01 9.434847536558857994e-01
7.509386733416771165e+01 9.437437822554772815e-01
7.521902377972466525e+01 9.429812100542851461e-01
7.534418022528160463e+01 9.438294134872358132e-01
7.546933667083855823e+01 9.435061080186863958e-01
7.559449311639549762e+01 9.441091890388173535e-01
7.571964956195245122e+01 9.439391394309716299e-01
7.584480600750939061e+01 9.435171199190064417e-01
7.596996245306633000e+01 9.437000053412841760e-01
7.609511889862328360e+01 9.442351825858523728e-01
7.622027534418022299e+01 9.442415068865297467e-01
7.634543178973717659e+01 9.440009918667535693e-01
7.647058823529411598e+01 9.442114732995096071e-01
7.659574468085106957e+01 9.441698738876387331e-01
7.672090112640800896e+01 9.435818200640233577e-01
7.684605757196496256e+01 9.439154893499707155e-01
7.697121401752190195e+01 9.432035937802022429e-01
7.709637046307885555e+01 9.440858637634461648e-01
7.722152690863579494e+01 9.439564342057015223e-01
7.734668335419274854e+01 9.440712689591931328e-01
7.747183979974968793e+01 9.428804150207363843e-01
7.759699624530664153e+01 9.438950624852316951e-01
7.772215269086358091e+01 9.439238649356943567e-01
7.784730913642053451e+01 9.442474112495162775e-01
7.797246558197747390e+01 9.441687987301160545e-01
7.809762202753442750e+01 9.434068624704535777e-01
7.822277847309136689e+01 9.440053955251459517e-01
7.834793491864832049e+01 9.436446958179915967e-01
7.847309136420525988e+01 9.440484893992350246e-01
7.859824780976221348e+01 9.426525512855906674e-01
7.872340425531915287e+01 9.440864552035963531e-01
7.884856070087609226e+01 9.442909546988744740e-01
7.897371714643304585e+01 9.442619845120397981e-01
7.909887359198998524e+01 9.434140627331008000e-01
7.922403003754693884e+01 9.434192138231677349e-01
7.934918648310387823e+01 9.443091409753233689e-01
7.947434292866083183e+01 9.440104153503322548e-01
7.959949937421777122e+01 9.436446921911542107e-01
7.972465581977472482e+01 9.439484455260525042e-01
7.984981226533166421e+01 9.442033390324684472e-01
7.997496871088861781e+01 9.443320709525439005e-01
8.010012515644555720e+01 9.435948525974806600e-01
8.022528160200251079e+01 9.442288851259144078e-01
8.035043804755945018e+01 9.439807539488930255e-01
8.047559449311640378e+01 9.428989692755587182e-01
8.060075093867334317e+01 9.440062302874371314e-01
8.072590738423029677e+01 9.436308507764360476e-01
8.085106382978723616e+01 9.428092682993934881e-01
8.097622027534418976e+01 9.440443937630462745e-01
8.110137672090112915e+01 9.442594724015722640e-01
8.122653316645808275e+01 9.437699724794863521e-01
8.135168961201502213e+01 9.441584765923863865e-01
8.147684605757197573e+01 9.438519807579682785e-01
8.160200250312891512e+01 9.439173157892776223e-01
8.172715894868585451e+01 9.428593008132248876e-01
8.185231539424280811e+01 9.441186870244413498e-01
8.197747183979974750e+01 9.438389571146119650e-01
8.210262828535670110e+01 9.433403031879696865e-01
8.222778473091364049e+01 9.437877389964181019e-01
8.235294117647059409e+01 9.440220912323022961e-01
8.247809762202753348e+01 9.437927223933830767e-01
8.260325406758448707e+01 9.441415734921697611e-01
8.272841051314142646e+01 9.441398654266934809e-01
8.285356695869838006e+01 9.436865647085783682e-01
8.297872340425531945e+01 9.433307577574683300e-01
8.310387984981227305e+01 9.443442595119528882e-01
8.322903629536921244e+01 9.429660862087905215e-01
8.335419274092616604e+01 9.440764021482314083e-01
8.347934918648310543e+01 9.442145107769008838e-01
8.360450563204005903e+01 9.443364230647534052e-01
8.372966207759699842e+01 9.439389203170980291e-01
8.385481852315395201e+01 9.431291721636888559e-01
8.397997496871089140e+01 9.439280085479426763e-01
8.410513141426784500e+01 9.438130992660871410e-01
8.423028785982478439e+01 9.440347613608929267e-01
8.435544430538173799e+01 9.439110050112820005e-01
8.448060075093867738e+01 9.442940162080413202e-01
8.460575719649561677e+01 9.436520774587968674e-01
8.473091364205257037e+01 9.441842235468297373e-01
8.485607008760950976e+01 9.440740045061591923e-01
8.498122653316646335e+01 9.441666606771514925e-01
8.510638297872340274e+01 9.429515140182934685e-01
8.523153942428035634e+01 9.438963033644739431e-01
8.535669586983729573e+01 9.443442501203990203e-01
8.548185231539424933e+01 9.425626481630330344e-01
8.560700876095118872e+01 9.437851637516518899e-01
8.573216520650814232e+01 9.441615713245902208e-01
8.585732165206508171e+01 9.441112653536783972e-01
8.598247809762203531e+01 9.435734120818197734e-01
8.610763454317897470e+01 9.441402316844884623e-01
8.623279098873592829e+01 9.439634870598655469e-01
8.635794743429286768e+01 9.441093021466455681e-01
8.648310387984982128e+01 9.441920335462199443e-01
8.660826032540676067e+01 9.442314690720896575e-01
8.673341677096371427e+01 9.434949840891118100e-01
8.685857321652065366e+01 9.428342310453498021e-01
8.698372966207760726e+01 9.439874590342087757e-01
8.710888610763454665e+01 9.437148608467459399e-01
8.723404255319150025e+01 9.441752447890757738e-01
8.735919899874843964e+01 9.435845472997643757e-01
8.748435544430537902e+01 9.431826854460609866e-01
8.760951188986233262e+01 9.432155665092306629e-01
8.773466833541927201e+01 9.442118630940146140e-01
8.785982478097622561e+01 9.440702543985896034e-01
8.798498122653316500e+01 9.433934394298474357e-01
8.811013767209011860e+01 9.439784002117177497e-01
8.823529411764705799e+01 9.433314504629867203e-01
8.836045056320401159e+01 9.439497360732288511e-01
8.848560700876095098e+01 9.426666951206349454e-01
8.861076345431790457e+01 9.441493188303683448e-01
8.873591989987484396e+01 9.441907856262239385e-01
8.886107634543179756e+01 9.442849841034561820e-01
8.898623279098873695e+01 9.436831430089411832e-01
8.911138923654569055e+01 9.440574068962590548e-01
8.923654568210262994e+01 9.443301719785054393e-01
8.936170212765958354e+01 9.439336901987869233e-01
8.948685857321652293e+01 9.441748029313529189e-01
8.961201501877347653e+01 9.429460661559869727e-01
8.973717146433041592e+01 9.436476698891159698e-01
8.986232790988736951e+01 9.426420972143504384e-01
8.998748435544430890e+01 9.441632378524029701e-01
9.011264080100126250e+01 9.440356645142072844e-01
9.023779724655820189e+01 9.441213063038672582e-01
9.036295369211514128e+01 9.434933548687518545e-01
9.048811013767209488e+01 9.442322738477428867e-01
9.061326658322903427e+01 9.441040691501200177e-01
9.073842302878598787e+01 9.428566020266061498e-01
9.086357947434292726e+01 9.431806908212365670e-01
9.098873591989988086e+01 9.441596112069365887e-01
9.111389236545682024e+01 9.441557726099801817e-01
9.123904881101377384e+01 9.438087470365941201e-01
9.136420525657071323e+01 9.439503565588016620e-01
9.148936170212766683e+01 9.438992525653273624e-01
9.161451814768460622e+01 9.443347790260769870e-01
9.173967459324155982e+01 9.441756166115932158e-01
9.186483103879849921e+01 9.437018131538089660e-01
9.198998748435545281e+01 9.440650763672755463e-01
9.211514392991239220e+01 9.439444885982768429e-01
9.224030037546934579e+01 9.435504309505968745e-01
9.236545682102628518e+01 9.440098118606745636e-01
9.249061326658323878e+01 9.431703057557001557e-01
9.261576971214017817e+01 9.429177454858806984e-01
9.274092615769713177e+01 9.428378491209866707e-01
9.286608260325407116e+01 9.441963051366429882e-01
9.299123904881102476e+01 9.443003494808712706e-01
9.311639549436796415e+01 9.429025554365441097e-01
9.324155193992490354e+01 9.428213281084827369e-01
9.336670838548185714e+01 9.441986285405267187e-01
9.349186483103879652e+01 9.427410077931079879e-01
9.361702127659575012e+01 9.438129945084386963e-01
9.374217772215268951e+01 9.432359402132284298e-01
9.386733416770964311e+01 9.423926880259723138e-01
9.399249061326658250e+01 9.436653377374225604e-01
9.411764705882353610e+01 9.441036431895575287e-01
9.424280350438047549e+01 9.442144994296827187e-01
9.436795994993742909e+01 9.440485190322753795e-01
9.449311639549436848e+01 9.438935321659842614e-01
9.461827284105132208e+01 9.437588170343595984e-01
9.474342928660826146e+01 9.438816538097947184e-01
9.486858573216521506e+01 9.438604813701073626e-01
9.499374217772215445e+01 9.437926207914739685e-01
9.511889862327910805e+01 9.438252985466543121e-01
9.524405506883604744e+01 9.438854965355508719e-01
9.536921151439300104e+01 9.434964758620332237e-01
9.549436795994994043e+01 9.433179923175115666e-01
9.561952440550689403e+01 9.440801094938096050e-01
9.574468085106383342e+01 9.441324285829711949e-01
9.586983729662078701e+01 9.440450813210145009e-01
9.599499374217772640e+01 9.443309269231509040e-01
9.612015018773468000e+01 9.431643863749765710e-01
9.624530663329161939e+01 9.440210471155325855e-01
9.637046307884855878e+01 9.441814916484582154e-01
9.649561952440551238e+01 9.439891178289371299e-01
9.662077596996245177e+01 9.427596526710076974e-01
9.674593241551940537e+01 9.436658446013267421e-01
9.687108886107634476e+01 9.441076403444094156e-01
9.699624530663329836e+01 9.438971349643804354e-01
9.712140175219023774e+01 9.442990189637081588e-01
9.724655819774719134e+01 9.438968275476952163e-01
9.737171464330413073e+01 9.435796666601413696e-01
9.749687108886108433e+01 9.439490685537591519e-01
9.762202753441802372e+01 9.438805525820042064e-01
9.774718397997497732e+01 9.431246282472152132e-01
9.787234042553191671e+01 9.424654588689869161e-01
9.799749687108887031e+01 9.440363456301369416e-01
9.812265331664580970e+01 9.429731417764370960e-01
9.824780976220276330e+01 9.439599707785711891e-01
9.837296620775970268e+01 9.440884665456846792e-01
9.849812265331665628e+01 9.442038682090598822e-01
9.862327909887359567e+01 9.442791417349151173e-01
9.874843554443054927e+01 9.433654058165106271e-01
9.887359198998748866e+01 9.433937268057484005e-01
9.899874843554444226e+01 9.438234184682977590e-01
9.912390488110138165e+01 9.440052448679397967e-01
9.924906132665832104e+01 9.440990404654874268e-01
9.937421777221527464e+01 9.430403346523642538e-01
9.949937421777221402e+01 9.442904570337489201e-01
9.962453066332916762e+01 9.428644623519308876e-01
9.974968710888610701e+01 9.440416525424571992e-01
9.987484355444306061e+01 9.438817006535150655e-01
1.000000000000000000e+02 9.439151380410909509e-01
