# r   Lambda(r)
7.234042553191490299e+01 5.778375808488144116e+01
7.246558197747184238e+01 5.788335497815031516e+01
7.259073842302879598e+01 5.798168634045614311e+01
7.271589486858573537e+01 5.808474259125551953e+01
7.284105131414267476e+01 5.818442048396860855e+01
7.296620775969962835e+01 5.828528747438750912e+01
7.309136420525656774e+01 5.838514224434017308e+01
7.321652065081352134e+01 5.848471956122538273e+01
7.334167709637046073e+01 5.858233091532861891e+01
7.346683354192741433e+01 5.868387594028310161e+01
7.359198998748435372e+01 5.878503305588017014e+01
7.371714643304130732e+01 5.888592920665403341e+01
7.384230287859824671e+01 5.898651020668368972e+01
7.396745932415520031e+01 5.908657973845360800e+01
7.409261576971213970e+01 5.918551982852051196e+01
7.421777221526909329e+01 5.928686980785999339e+01
7.434292866082603268e+01 5.938591257998581341e+01
7.446808510638298628e+01 5.948566430343549172e+01
7.459324155193992567e+01 5.958648575583484330e+01
7.471839799749687927e+01 5.968627886529532134e+01
7.484355444305381866e+01 5.978636973948361799e+01
7.496871088861077226e+01 5.988561424606773187e+01
7.509386733416771165e+01 5.998623011801410598e+01
7.521902377972466525e+01 6.008516552478193518e+01
7.534418022528160463e+01 6.018487374850173666e+01
7.546933667083855823e+01 6.028494729291463727e+01
7.559449311639549762e+01 6.038304485252692899e+01
7.571964956195245122e+01 6.048434981632693308e+01
7.584480600750939061e+01 6.058322022863363543e+01
7.596996245306633000e+01 6.068366982204724280e+01
7.609511889862328360e+01 6.078368002847410168e+01
7.622027534418022299e+01 6.088084850047933827e+01
7.634543178973717659e+01 6.098298896566190308e+01
7.647058823529411598e+01 6.108246786407188722e+01
7.659574468085106957e+01 6.118201892726337121e+01
7.672090112640800896e+01 6.128045187599990840e+01
7.684605757196496256e+01 6.137995235848290321e+01
7.697121401752190195e+01 6.148023663609133393e+01
7.709637046307885555e+01 6.157662316925574686e+01
7.722152690863579494e+01 6.167730317629314385e+01
7.734668335419274854e+01 6.177775688619392724e+01
7.747183979974968793e+01 6.187739538177791587e+01
7.759699624530664153e+01 6.197579767401723672e+01
7.772215269086358091e+01 6.207611873537604907e+01
7.784730913642053451e+01 6.217427843122933240e+01
7.797246558197747390e+01 6.227430170245836649e+01
7.809762202753442750e+01 6.237150580753127116e+01
7.822277847309136689e+01 6.247195969779737368e+01
7.834793491864832049e+01 6.257143339828671458e+01
7.847309136420525988e+01 6.267082606484232343e+01
7.859824780976221348e+01 6.276857303294097079e+01
7.872340425531915287e+01 6.286873140641057489e+01
7.884856070087609226e+01 6.296752631961653179e+01
7.897371714643304585e+01 6.306698523365387388e+01
7.909887359198998524e+01 6.316547789962575621e+01
7.922403003754693884e+01 6.326414352760798465e+01
7.934918648310387823e+01 6.336426908289102045e+01
7.947434292866083183e+01 6.346138141582438408e+01
7.959949937421777122e+01 6.356181502622989399e+01
7.972465581977472482e+01 6.366069373086212124e+01
7.984981226533166421e+01 6.375786895148856104e+01
7.997496871088861781e+01 6.385749820498342899e+01
8.010012515644555720e+01 6.395713592257176572e+01
8.022528160200251079e+01 6.405445152270576159e+01
8.035043804755945018e+01 6.415467597224782992e+01
8.047559449311640378e+01 6.425289406259420844e+01
8.060075093867334317e+01 6.435037051785087669e+01
8.072590738423029677e+01 6.445034487496101860e+01
8.085106382978723616e+01 6.454903549818708086e+01
8.097622027534418976e+01 6.464553400209624101e+01
8.110137672090112915e+01 6.474502901973389157e+01
8.122653316645808275e+01 6.484273561920682027e+01
8.135168961201502213e+01 6.494180649060864141e+01
8.147684605757197573e+01 6.504110914268379418e+01
8.160200250312891512e+01 6.513990755598744897e+01
8.172715894868585451e+01 6.523751029444878213e+01
8.185231539424280811e+01 6.533605253176430949e+01
8.197747183979974750e+01 6.543166377496312691e+01
8.210262828535670110e+01 6.553338720421275809e+01
8.222778473091364049e+01 6.563104786899795329e+01
8.235294117647059409e+01 6.572880961901570629e+01
8.247809762202753348e+01 6.582663507583120577e+01
8.260325406758448707e+01 6.592525344076742044e+01
8.272841051314142646e+01 6.602294209088408650e+01
8.285356695869838006e+01 6.612198176521586390e+01
8.297872340425531945e+01 6.622026347019568959e+01
8.310387984981227305e+01 6.631931904689155033e+01
8.322903629536921244e+01 6.641526220702321837e+01
8.335419274092616604e+01 6.651488407379447665e+01
8.347934918648310543e+01 6.661325737920229528e+01
8.360450563204005903e+01 6.671046804443163580e+01
8.372966207759699842e+01 6.680908837460687266e+01
8.385481852315395201e+01 6.690715488833568259e+01
8.397997496871089140e+01 6.700486373413404806e+01
8.410513141426784500e+01 6.710240242097590624e+01
8.423028785982478439e+01 6.719967904194940900e+01
8.435544430538173799e+01 6.729566937573737562e+01
8.448060075093867738e+01 6.739492517652271886e+01
8.460575719649561677e+01 6.749391289090952739e+01
8.473091364205257037e+01 6.759215201049212851e+01
8.485607008760950976e+01 6.768999609368977133e+01
8.498122653316646335e+01 6.778776490946947320e+01
8.510638297872340274e+01 6.788541820972794483e+01
8.523153942428035634e+01 6.798296629594672424e+01
8.535669586983729573e+01 6.807891233270869691e+01
8.548185231539424933e+01 6.817587578631328427e+01
8.560700876095118872e+01 6.827632541143390199e+01
8.573216520650814232e+01 6.837315571876634124e+01
8.585732165206508171e+01 6.847116438073369693e+01
8.598247809762203531e+01 6.856789472232676985e+01
8.610763454317897470e+01 6.866478940521268726e+01
8.623279098873592829e+01 6.876332423753979128e+01
8.635794743429286768e+01 6.886110182927608037e+01
8.648310387984982128e+01 6.895896422515328084e+01
8.660826032540676067e+01 6.905626647258134199e+01
8.673341677096371427e+01 6.915246255328641212e+01
8.685857321652065366e+01 6.925092835222089604e+01
8.698372966207760726e+01 6.934803557472859836e+01
8.710888610763454665e+01 6.944579744361037399e+01
8.723404255319150025e+01 6.954196489095686218e+01
8.735919899874843964e+01 6.964042497175009316e+01
8.748435544430537902e+01 6.973759930775240434e+01
8.760951188986233262e+01 6.983458607434809551e+01
8.773466833541927201e+01 6.993048521876795576e+01
8.785982478097622561e+01 7.002772608679919131e+01
8.798498122653316500e+01 7.012524531806572270e+01
8.811013767209011860e+01 7.022292266582890363e+01
8.823529411764705799e+01 7.032037534786702793e+01
8.836045056320401159e+01 7.041675322627214939e+01
8.848560700876095098e+01 7.051380750547575360e+01
8.861076345431790457e+01 7.061075598229834327e+01
8.873591989987484396e+01 7.070798711280239957e+01
8.886107634543179756e+01 7.080459671688022638e+01
8.898623279098873695e+01 7.090195946302024765e+01
8.911138923654569055e+01 7.099898772218460863e+01
8.923654568210262994e+01 7.109432735180038776e+01
8.936170212765958354e+01 7.119121282130717532e+01
8.948685857321652293e+01 7.128971694074600407e+01
8.961201501877347653e+01 7.138636436783390593e+01
8.973717146433041592e+01 7.148302972716240333e+01
8.986232790988736951e+01 7.157707853672476972e+01
8.998748435544430890e+01 7.167323031758860452e+01
9.011264080100126250e+01 7.177035096656081237e+01
9.023779724655820189e+01 7.186807213316146203e+01
9.036295369211514128e+01 7.196627269004612515e+01
9.048811013767209488e+01 7.206313350923348082e+01
9.061326658322903427e+01 7.215918484506600805e+01
9.073842302878598787e+01 7.225673087607601985e+01
9.086357947434292726e+01 7.235220230310109457e+01
9.098873591989988086e+01 7.244867485164998300e+01
9.111389236545682024e+01 7.254587763908192244e+01
9.123904881101377384e+01 7.264149926846505423e+01
9.136420525657071323e+01 7.273723804793024783e+01
9.148936170212766683e+01 7.283311159470886764e+01
9.161451814768460622e+01 7.293207465476194784e+01
9.173967459324155982e+01 7.302553663430593645e+01
9.186483103879849921e+01 7.312145835212992040e+01
9.198998748435545281e+01 7.321825761152317114e+01
9.211514392991239220e+01 7.331541068236954573e+01
9.224030037546934579e+01 7.341332241042955786e+01
9.236545682102628518e+01 7.350604826867518682e+01
9.249061326658323878e+01 7.360517420639210684e+01
9.261576971214017817e+01 7.370158109884961561e+01
9.274092615769713177e+01 7.379770382990275834e+01
9.286608260325407116e+01 7.389454723141817283e+01
9.299123904881102476e+01 7.399033576894832720e+01
9.311639549436796415e+01 7.408565736800970569e+01
9.324155193992490354e+01 7.417847047319429521e+01
9.336670838548185714e+01 7.427886399420802377e+01
9.349186483103879652e+01 7.437507007709731965e+01
9.361702127659575012e+01 7.447109437565964640e+01
9.374217772215268951e+01 7.456711851186297224e+01
9.386733416770964311e+01 7.465728403125626755e+01
9.399249061326658250e+01 7.475862513635992457e+01
9.411764705882353610e+01 7.485312484851584713e+01
9.424280350438047549e+01 7.495001939062353813e+01
9.436795994993742909e+01 7.504551185423700588e+01
9.449311639549436848e+01 7.514148611783356557e+01
9.461827284105132208e+01 7.523791131748421890e+01
9.474342928660826146e+01 7.533371598401298286e+01
9.486858573216521506e+01 7.542965441189573994e+01
9.499374217772215445e+01 7.552410011027426151e+01
9.511889862327910805e+01 7.562113570781838234e+01
9.524405506883604744e+01 7.571697258507859374e+01
9.536921151439300104e+01 7.581263702930280601e+01
9.549436795994994043e+01 7.590712448700638504e+01
9.561952440550689403e+01 7.600282157568435082e+01
9.574468085106383342e+01 7.609847818772121286e+01
9.586983729662078701e+01 7.619323325516536727e+01
9.599499374217772640e+01 7.628991778660541456e+01
9.612015018773468000e+01 7.638563444113712819e+01
9.624530663329161939e+01 7.648156536336287559e+01
9.637046307884855878e+01 7.657579972485609687e+01
9.649561952440551238e+01 7.667127669944053991e+01
9.662077596996245177e+01 7.676520659748274511e+01
9.674593241551940537e+01 7.686298591045314765e+01
9.687108886107634476e+01 7.695806072753292426e+01
9.699624530663329836e+01 7.705260350365365696e+01
9.712140175219023774e+01 7.714738882782408780e+01
9.724655819774719134e+01 7.724181298822855979e+01
9.737171464330413073e+01 7.733986913709507860e+01
9.749687108886108433e+01 7.743438271583744381e+01
9.762202753441802372e+01 7.752989309805890628e+01
9.774718397997497732e+01 7.762505160100428725e+01
9.787234042553191671e+01 7.772045417451208493e+01
9.799749687108887031e+01 7.781562059744159399e+01
9.812265331664580970e+01 7.791070160977780290e+01
9.824780976220276330e+01 7.800620640549304596e+01
9.837296620775970268e+01 7.809954400823016840e+01
9.849812265331665628e+01 7.819555788054555023e+01
9.862327909887359567e+01 7.829040517159928925e+01
9.874843554443054927e+01 7.838513208653870379e+01
9.887359198998748866e+01 7.848116335097736851e+01
9.899874843554444226e+01 7.857396657987176525e+01
9.912390488110138165e+01 7.867103122459056408e+01
9.924906132665832104e+01 7.876510581563688618e+01
9.937421777221527464e+01 7.885954882083302664e+01
9.949937421777221402e+01 7.895557414319681300e+01
9.962453066332916762e+01 7.905053989604860476e+01
9.974968710888610701e+01 7.914529947548118116e+01
9.987484355444306061e+01 7.923900220606243749e+01
1.000000000000000000e+02 7.933454698957127960e+01
